 Sample   Time     Commanded Pos   Encoder 1 Pos   Control Effort
  3697    3.273               0             -84          0.0000;
  3698    3.274               0             -84          0.0000;
  3699    3.275               0             -84          0.0000;
  3700    3.276               0             -84          0.0000;
  3701    3.277               0             -84          0.0000;
  3702    3.278               0             -84          0.0000;
  3703    3.279               0             -84          0.0000;
  3704    3.280               0             -84          0.0000;
  3705    3.280               0             -84          0.0000;
  3706    3.281               0             -84          0.0000;
  3707    3.282               0             -84          0.0000;
  3708    3.283               0             -84          0.0000;
  3709    3.284               0             -84          0.0000;
  3710    3.285               0             -84          0.0000;
  3711    3.286               0             -84          0.0000;
  3712    3.287               0             -84          0.0000;
  3713    3.288               0             -84          0.0000;
  3714    3.288               0             -84          0.0000;
  3715    3.289               0             -84          0.0000;
  3716    3.290               0             -84          0.0000;
  3717    3.291               0             -84          0.0000;
  3718    3.292               0             -84          0.0000;
  3719    3.293               0             -84          0.0000;
  3720    3.294               0             -84          0.0000;
  3721    3.295               0             -84          0.0000;
  3722    3.296               0             -84          0.0000;
  3723    3.296               0             -84          0.0000;
  3724    3.297               0             -84          0.0000;
  3725    3.298               0             -84          0.0000;
  3726    3.299               0             -84          0.0000;
  3727    3.300               0             -84          0.0000;
  3728    3.301               0             -84          0.0000;
  3729    3.302               0             -84          0.0000;
  3730    3.303               0             -84          0.0000;
  3731    3.303               0             -84          0.0000;
  3732    3.304               0             -84          0.0000;
  3733    3.305               0             -84          0.0000;
  3734    3.306               0             -84          0.0000;
  3735    3.307               0             -84          0.0000;
  3736    3.308               0             -84          0.0000;
  3737    3.309               0             -84          0.0000;
  3738    3.310               0             -84          0.0000;
  3739    3.311               0             -84          0.0000;
  3740    3.311               0             -84          0.0000;
  3741    3.312               0             -84          0.0000;
  3742    3.313               0             -84          0.0000;
  3743    3.314               0             -84          0.0000;
  3744    3.315               0             -84          0.0000;
  3745    3.316               0             -84          0.0000;
  3746    3.317               0             -84          0.0000;
  3747    3.318               0             -84          0.0000;
  3748    3.319               0             -84          0.0000;
  3749    3.319               0             -84          0.0000;
  3750    3.320               0             -84          0.0000;
  3751    3.321               0             -84          0.0000;
  3752    3.322               0             -84          0.0000;
  3753    3.323               0             -84          0.0000;
  3754    3.324               0             -84          0.0000;
  3755    3.325               0             -84          0.0000;
  3756    3.326               0             -84          0.0000;
  3757    3.327               0             -84          0.0000;
  3758    3.327               0             -84          0.0000;
  3759    3.328               0             -84          0.0000;
  3760    3.329               0             -84          0.0000;
  3761    3.330               0             -84          0.0000;
  3762    3.331               0             -84          0.0000;
  3763    3.332               0             -84          0.0000;
  3764    3.333               0             -84          0.0000;
  3765    3.334               0             -84          0.0000;
  3766    3.334               0             -84          0.0000;
  3767    3.335               0             -84          0.0000;
  3768    3.336               0             -84          0.0000;
  3769    3.337               0             -84          0.0000;
  3770    3.338               0             -84          0.0000;
  3771    3.339               0             -84          0.0000;
  3772    3.340               0             -84          0.0000;
  3773    3.341               0             -84          0.0000;
  3774    3.342               0             -84          0.0000;
  3775    3.342               0             -84          0.0000;
  3776    3.343               0             -84          0.0000;
  3777    3.344               0             -84          0.0000;
  3778    3.345               0             -84          0.0000;
  3779    3.346               0             -84          0.0000;
  3780    3.347               0             -84          0.0000;
  3781    3.348               0             -84          0.0000;
  3782    3.349               0             -84          0.0000;
  3783    3.350               0             -84          0.0000;
  3784    3.350               0             -84          0.0000;
  3785    3.351               0             -84          0.0000;
  3786    3.352               0             -84          0.0000;
  3787    3.353               0             -84          0.0000;
  3788    3.354               0             -84          0.0000;
  3789    3.355               0             -84          0.0000;
  3790    3.356               0             -84          0.0000;
  3791    3.357               0             -84          0.0000;
  3792    3.358               0             -84          0.0000;
  3793    3.358               0             -84          0.0000;
  3794    3.359               0             -84          0.0000;
  3795    3.360               0             -84          0.0000;
  3796    3.361               0             -84          0.0000;
  3797    3.362               0             -84          0.0000;
  3798    3.363               0             -84          0.0000;
  3799    3.364               0             -84          0.0000;
  3800    3.365               0             -84          0.0000;
  3801    3.365               0             -84          0.0000;
  3802    3.366               0             -84          0.0000;
  3803    3.367               0             -84          0.0000;
  3804    3.368               0             -84          0.0000;
  3805    3.369               0             -84          0.0000;
  3806    3.370               0             -84          0.0000;
  3807    3.371               0             -84          0.0000;
  3808    3.372               0             -84          0.0000;
  3809    3.373               0             -84          0.0000;
  3810    3.373               0             -84          0.0000;
  3811    3.374               0             -84          0.0000;
  3812    3.375               0             -84          0.0000;
  3813    3.376               0             -84          0.0000;
  3814    3.377               0             -84          0.0000;
  3815    3.378               0             -84          0.0000;
  3816    3.379               0             -84          0.0000;
  3817    3.380               0             -84          0.0000;
  3818    3.381               0             -84          0.0000;
  3819    3.381               0             -84          0.0000;
  3820    3.382               0             -84          0.0000;
  3821    3.383               0             -84          0.0000;
  3822    3.384               0             -84          0.0000;
  3823    3.385               0             -84          0.0000;
  3824    3.386               0             -84          0.0000;
  3825    3.387               0             -84          0.0000;
  3826    3.388               0             -84          0.0000;
  3827    3.388               0             -84          0.0000;
  3828    3.389               0             -84          0.0000;
  3829    3.390               0             -84          0.0000;
  3830    3.391               0             -84          0.0000;
  3831    3.392               0             -84          0.0000;
  3832    3.393               0             -84          0.0000;
  3833    3.394               0             -84          0.0000;
  3834    3.395               0             -84          0.0000;
  3835    3.396               0             -84          0.0000;
  3836    3.396               0             -84          0.0000;
  3837    3.397               0             -84          0.0000;
  3838    3.398               0             -84          0.0000;
  3839    3.399               0             -84          0.0000;
  3840    3.400               0             -84          0.0000;
  3841    3.401               0             -84          0.0000;
  3842    3.402               0             -84          0.0000;
  3843    3.403               0             -84          0.0000;
  3844    3.404               0             -84          0.0000;
  3845    3.404               0             -84          0.0000;
  3846    3.405               0             -84          0.0000;
  3847    3.406               0             -84          0.0000;
  3848    3.407               0             -84          0.0000;
  3849    3.408               0             -84          0.0000;
  3850    3.409               0             -84          0.0000;
  3851    3.410               0             -84          0.0000;
  3852    3.411               0             -84          0.0000;
  3853    3.412               0             -84          0.0000;
  3854    3.412               0             -84          0.0000;
  3855    3.413               0             -84          0.0000;
  3856    3.414               0             -84          0.0000;
  3857    3.415               0             -84          0.0000;
  3858    3.416               0             -84          0.0000;
  3859    3.417               0             -84          0.0000;
  3860    3.418               0             -84          0.0000;
  3861    3.419               0             -84          0.0000;
  3862    3.419               0             -84          0.0000;
  3863    3.420               0             -84          0.0000;
  3864    3.421               0             -84          0.0000;
  3865    3.422               0             -84          0.0000;
  3866    3.423               0             -84          0.0000;
  3867    3.424               0             -84          0.0000;
  3868    3.425               0             -84          0.0000;
  3869    3.426               0             -84          0.0000;
  3870    3.427               0             -84          0.0000;
  3871    3.427               0             -84          0.0000;
  3872    3.428               0             -84          0.0000;
  3873    3.429               0             -84          0.0000;
  3874    3.430               0             -84          0.0000;
  3875    3.431               0             -84          0.0000;
  3876    3.432               0             -84          0.0000;
  3877    3.433               0             -84          0.0000;
  3878    3.434               0             -84          0.0000;
  3879    3.435               0             -84          0.0000;
  3880    3.435               0             -84          0.0000;
  3881    3.436               0             -84          0.0000;
  3882    3.437               0             -84          0.0000;
  3883    3.438               0             -84          0.0000;
  3884    3.439               0             -84          0.0000;
  3885    3.440               0             -84          0.0000;
  3886    3.441               0             -84          0.0000;
  3887    3.442               0             -84          0.0000;
  3888    3.443               0             -84          0.0000;
  3889    3.443               0             -84          0.0000;
  3890    3.444               0             -84          0.0000;
  3891    3.445               0             -84          0.0000;
  3892    3.446               0             -84          0.0000;
  3893    3.447               0             -84          0.0000;
  3894    3.448               0             -84          0.0000;
  3895    3.449               0             -84          0.0000;
  3896    3.450               0             -84          0.0000;
  3897    3.450               0             -84          0.0000;
  3898    3.451               0             -84          0.0000;
  3899    3.452               0             -84          0.0000;
  3900    3.453               0             -84          0.0000;
  3901    3.454               0             -84          0.0000;
  3902    3.455               0             -84          0.0000;
  3903    3.456               0             -84          0.0000;
  3904    3.457               0             -84          0.0000;
  3905    3.458               0             -84          0.0000;
  3906    3.458               0             -84          0.0000;
  3907    3.459               0             -84          0.0000;
  3908    3.460               0             -84          0.0000;
  3909    3.461               0             -84          0.0000;
  3910    3.462               0             -84          0.0000;
  3911    3.463               0             -84          0.0000;
  3912    3.464               0             -84          0.0000;
  3913    3.465               0             -84          0.0000;
  3914    3.466               0             -84          0.0000;
  3915    3.466               0             -84          0.0000;
  3916    3.467               0             -84          0.0000;
  3917    3.468               0             -84          0.0000;
  3918    3.469               0             -84          0.0000;
  3919    3.470               0             -84          0.0000;
  3920    3.471               0             -84          0.0000;
  3921    3.472               0             -84          0.0000;
  3922    3.473               0             -84          0.0000;
  3923    3.473               0             -84          0.0000;
  3924    3.474               0             -84          0.0000;
  3925    3.475               0             -84          0.0000;
  3926    3.476               0             -84          0.0000;
  3927    3.477               0             -84          0.0000;
  3928    3.478               0             -84          0.0000;
  3929    3.479               0             -84          0.0000;
  3930    3.480               0             -84          0.0000;
  3931    3.481               0             -84          0.0000;
  3932    3.481               0             -84          0.0000;
  3933    3.482               0             -84          0.0000;
  3934    3.483               0             -84          0.0000;
  3935    3.484               0             -84          0.0000;
  3936    3.485               0             -84          0.0000;
  3937    3.486               0             -84          0.0000;
  3938    3.487               0             -84          0.0000;
  3939    3.488               0             -84          0.0000;
  3940    3.489               0             -84          0.0000;
  3941    3.489               0             -84          0.0000;
  3942    3.490               0             -84          0.0000;
  3943    3.491               0             -84          0.0000;
  3944    3.492               0             -84          0.0000;
  3945    3.493               0             -84          0.0000;
  3946    3.494               0             -84          0.0000;
  3947    3.495               0             -84          0.0000;
  3948    3.496               0             -84          0.0000;
  3949    3.497               0             -84          0.0000;
  3950    3.497               0             -84          0.0000;
  3951    3.498               0             -84          0.0000;
  3952    3.499               0             -84          0.0000;
  3953    3.500               0             -84          0.0000;
  3954    3.501               0             -84          0.0000;
  3955    3.502               0             -84          0.0000;
  3956    3.503               0             -84          0.0000;
  3957    3.504               0             -84          0.0000;
  3958    3.504               0             -84          0.0000;
  3959    3.505               0             -84          0.0000;
  3960    3.506               0             -84          0.0000;
  3961    3.507               0             -84          0.0000;
  3962    3.508               0             -84          0.0000;
  3963    3.509               0             -84          0.0000;
  3964    3.510               0             -84          0.0000;
  3965    3.511               0             -84          0.0000;
  3966    3.512               0             -84          0.0000;
  3967    3.512               0             -84          0.0000;
  3968    3.513               0             -84          0.0000;
  3969    3.514               0             -84          0.0000;
  3970    3.515               0             -84          0.0000;
  3971    3.516               0             -84          0.0000;
  3972    3.517               0             -84          0.0000;
  3973    3.518               0             -84          0.0000;
  3974    3.519               0             -84          0.0000;
  3975    3.520               0             -84          0.0000;
  3976    3.520               0             -84          0.0000;
  3977    3.521               0             -84          0.0000;
  3978    3.522               0             -84          0.0000;
  3979    3.523               0             -84          0.0000;
  3980    3.524               0             -84          0.0000;
  3981    3.525               0             -84          0.0000;
  3982    3.526               0             -84          0.0000;
  3983    3.527               0             -84          0.0000;
  3984    3.528               0             -84          0.0000;
  3985    3.528               0             -84          0.0000;
  3986    3.529               0             -84          0.0000;
  3987    3.530               0             -84          0.0000;
  3988    3.531               0             -84          0.0000;
  3989    3.532               0             -84          0.0000;
  3990    3.533               0             -84          0.0000;
  3991    3.534               0             -84          0.0000;
  3992    3.535               0             -84          0.0000;
  3993    3.535               0             -84          0.0000;
  3994    3.536               0             -84          0.0000;
  3995    3.537               0             -84          0.0000;
  3996    3.538               0             -84          0.0000;
  3997    3.539               0             -84          0.0000;
  3998    3.540               0             -84          0.0000;
  3999    3.541               0             -84          0.0000;
  4000    3.542               0             -84          0.0000;
  4001    3.543               0             -84          0.0000;
  4002    3.543               0             -84          0.0000;
  4003    3.544               0             -84          0.0000;
  4004    3.545               0             -84          0.0000;
  4005    3.546               0             -84          0.0000;
  4006    3.547               0             -84          0.0000;
  4007    3.548               0             -84          0.0000;
  4008    3.549               0             -84          0.0000;
  4009    3.550               0             -84          0.0000;
  4010    3.551               0             -84          0.0000;
  4011    3.551               0             -84          0.0000;
  4012    3.552               0             -84          0.0000;
  4013    3.553               0             -84          0.0000;
  4014    3.554               0             -84          0.0000;
  4015    3.555               0             -84          0.0000;
  4016    3.556               0             -84          0.0000;
  4017    3.557               0             -84          0.0000;
  4018    3.558               0             -84          0.0000;
  4019    3.558               0             -84          0.0000;
  4020    3.559               0             -84          0.0000;
  4021    3.560               0             -84          0.0000;
  4022    3.561               0             -84          0.0000;
  4023    3.562               0             -84          0.0000;
  4024    3.563               0             -84          0.0000;
  4025    3.564               0             -84          0.0000;
  4026    3.565               0             -84          0.0000;
  4027    3.566               0             -84          0.0000;
  4028    3.566               0             -84          0.0000;
  4029    3.567               0             -84          0.0000;
  4030    3.568               0             -84          0.0000;
  4031    3.569               0             -84          0.0000;
  4032    3.570               0             -84          0.0000;
  4033    3.571               0             -84          0.0000;
  4034    3.572               0             -84          0.0000;
  4035    3.573               0             -84          0.0000;
  4036    3.574               0             -84          0.0000;
  4037    3.574               0             -84          0.0000;
  4038    3.575               0             -84          0.0000;
  4039    3.576               0             -84          0.0000;
  4040    3.577               0             -84          0.0000;
  4041    3.578               0             -84          0.0000;
  4042    3.579               0             -84          0.0000;
  4043    3.580               0             -84          0.0000;
  4044    3.581               0             -84          0.0000;
  4045    3.582               0             -84          0.0000;
  4046    3.582               0             -84          0.0000;
  4047    3.583               0             -84          0.0000;
  4048    3.584               0             -84          0.0000;
  4049    3.585               0             -84          0.0000;
  4050    3.586               0             -84          0.0000;
  4051    3.587               0             -84          0.0000;
  4052    3.588               0             -84          0.0000;
  4053    3.589               0             -84          0.0000;
  4054    3.589               0             -84          0.0000;
  4055    3.590               0             -84          0.0000;
  4056    3.591               0             -84          0.0000;
  4057    3.592               0             -84          0.0000;
  4058    3.593               0             -84          0.0000;
  4059    3.594               0             -84          0.0000;
  4060    3.595               0             -84          0.0000;
  4061    3.596               0             -84          0.0000;
  4062    3.597               0             -84          0.0000;
  4063    3.597               0             -84          0.0000;
  4064    3.598               0             -84          0.0000;
  4065    3.599               0             -84          0.0000;
  4066    3.600               0             -84          0.0000;
  4067    3.601               0             -84          0.0000;
  4068    3.602               0             -84          0.0000;
  4069    3.603               0             -84          0.0000;
  4070    3.604               0             -84          0.0000;
  4071    3.605               0             -84          0.0000;
  4072    3.605               0             -84          0.0000;
  4073    3.606               0             -84          0.0000;
  4074    3.607               0             -84          0.0000;
  4075    3.608               0             -84          0.0000;
  4076    3.609               0             -84          0.0000;
  4077    3.610               0             -84          0.0000;
  4078    3.611               0             -84          0.0000;
  4079    3.612               0             -84          0.0000;
  4080    3.613               0             -84          0.0000;
  4081    3.613               0             -84          0.0000;
  4082    3.614               0             -84          0.0000;
  4083    3.615               0             -84          0.0000;
  4084    3.616               0             -84          0.0000;
  4085    3.617               0             -84          0.0000;
  4086    3.618               0             -84          0.0000;
  4087    3.619               0             -84          0.0000;
  4088    3.620               0             -84          0.0000;
  4089    3.620               0             -84          0.0000;
  4090    3.621               0             -84          0.0000;
  4091    3.622               0             -84          0.0000;
  4092    3.623               0             -84          0.0000;
  4093    3.624               0             -84          0.0000;
  4094    3.625               0             -84          0.0000;
  4095    3.626               0             -84          0.0000;
  4096    3.627               0             -84          0.0000;
  4097    3.628               0             -84          0.0000;
  4098    3.628               0             -84          0.0000;
  4099    3.629               0             -84          0.0000;
  4100    3.630               0             -84          0.0000;
  4101    3.631               0             -84          0.0000;
  4102    3.632               0             -84          0.0000;
  4103    3.633               0             -84          0.0000;
  4104    3.634               0             -84          0.0000;
  4105    3.635               0             -84          0.0000;
  4106    3.636               0             -84          0.0000;
  4107    3.636               0             -84          0.0000;
  4108    3.637               0             -84          0.0000;
  4109    3.638               0             -84          0.0000;
  4110    3.639               0             -84          0.0000;
  4111    3.640               0             -84          0.0000;
  4112    3.641               0             -84          0.0000;
  4113    3.642               0             -84          0.0000;
  4114    3.643               0             -84          0.0000;
  4115    3.643               0             -84          0.0000;
  4116    3.644               0             -84          0.0000;
  4117    3.645               0             -84          0.0000;
  4118    3.646               0             -84          0.0000;
  4119    3.647               0             -84          0.0000;
  4120    3.648               0             -84          0.0000;
  4121    3.649               0             -84          0.0000;
  4122    3.650               0             -84          0.0000;
  4123    3.651               0             -84          0.0000;
  4124    3.651               0             -84          0.0000;
  4125    3.652               0             -84          0.0000;
  4126    3.653               0             -84          0.0000;
  4127    3.654               0             -84          0.0000;
  4128    3.655               0             -84          0.0000;
  4129    3.656               0             -84          0.0000;
  4130    3.657               0             -84          0.0000;
  4131    3.658               0             -84          0.0000;
  4132    3.659               0             -84          0.0000;
  4133    3.659               0             -84          0.0000;
  4134    3.660               0             -84          0.0000;
  4135    3.661               0             -84          0.0000;
  4136    3.662               0             -84          0.0000;
  4137    3.663               0             -84          0.0000;
  4138    3.664               0             -84          0.0000;
  4139    3.665               0             -84          0.0000;
  4140    3.666               0             -84          0.0000;
  4141    3.667               0             -84          0.0000;
  4142    3.667               0             -84          0.0000;
  4143    3.668               0             -84          0.0000;
  4144    3.669               0             -84          0.0000;
  4145    3.670               0             -84          0.0000;
  4146    3.671               0             -84          0.0000;
  4147    3.672               0             -84          0.0000;
  4148    3.673               0             -84          0.0000;
  4149    3.674               0             -84          0.0000;
  4150    3.674               0             -84          0.0000;
  4151    3.675               0             -84          0.0000;
  4152    3.676               0             -84          0.0000;
  4153    3.677               0             -84          0.0000;
  4154    3.678               0             -84          0.0000;
  4155    3.679               0             -84          0.0000;
  4156    3.680               0             -84          0.0000;
  4157    3.681               0             -84          0.0000;
  4158    3.682               0             -84          0.0000;
  4159    3.682               0             -84          0.0000;
  4160    3.683               0             -84          0.0000;
  4161    3.684               0             -84          0.0000;
  4162    3.685               0             -84          0.0000;
  4163    3.686               0             -84          0.0000;
  4164    3.687               0             -84          0.0000;
  4165    3.688               0             -84          0.0000;
  4166    3.689               0             -84          0.0000;
  4167    3.690               0             -84          0.0000;
  4168    3.690               0             -84          0.0000;
  4169    3.691               0             -84          0.0000;
  4170    3.692               0             -84          0.0000;
  4171    3.693               0             -84          0.0000;
  4172    3.694               0             -84          0.0000;
  4173    3.695               0             -84          0.0000;
  4174    3.696               0             -84          0.0000;
  4175    3.697               0             -84          0.0000;
  4176    3.698               0             -84          0.0000;
  4177    3.698               0             -84          0.0000;
  4178    3.699               0             -84          0.0000;
  4179    3.700               0             -84          0.0000;
  4180    3.701               0             -84          0.0000;
  4181    3.702               0             -84          0.0000;
  4182    3.703               0             -84          0.0000;
  4183    3.704               0             -84          0.0000;
  4184    3.705               0             -84          0.0000;
  4185    3.705               0             -84          0.0000;
  4186    3.706               0             -84          0.0000;
  4187    3.707               0             -84          0.0000;
  4188    3.708               0             -84          0.0000;
  4189    3.709               0             -84          0.0000;
  4190    3.710               0             -84          0.0000;
  4191    3.711               0             -84          0.0000;
  4192    3.712               0             -84          0.0000;
  4193    3.713               0             -84          0.0000;
  4194    3.713               0             -84          0.0000;
  4195    3.714               0             -84          0.0000;
  4196    3.715               0             -84          0.0000;
  4197    3.716               0             -84          0.0000;
  4198    3.717               0             -84          0.0000;
  4199    3.718               0             -84          0.0000;
  4200    3.719               0             -84          0.0000;
  4201    3.720               0             -84          0.0000;
  4202    3.721               0             -84          0.0000;
  4203    3.721               0             -84          0.0000;
  4204    3.722               0             -84          0.0000;
  4205    3.723               0             -84          0.0000;
  4206    3.724               0             -84          0.0000;
  4207    3.725               0             -84          0.0000;
  4208    3.726               0             -84          0.0000;
  4209    3.727               0             -84          0.0000;
  4210    3.728               0             -84          0.0000;
  4211    3.728               0             -84          0.0000;
  4212    3.729               0             -84          0.0000;
  4213    3.730               0             -84          0.0000;
  4214    3.731               0             -84          0.0000;
  4215    3.732               0             -84          0.0000;
  4216    3.733               0             -84          0.0000;
  4217    3.734               0             -84          0.0000;
  4218    3.735               0             -84          0.0000;
  4219    3.736               0             -84          0.0000;
  4220    3.736               0             -84          0.0000;
  4221    3.737               0             -84          0.0000;
  4222    3.738               0             -84          0.0000;
  4223    3.739               0             -84          0.0000;
  4224    3.740               0             -84          0.0000;
  4225    3.741               0             -84          0.0000;
  4226    3.742               0             -84          0.0000;
  4227    3.743               0             -84          0.0000;
  4228    3.744               0             -84          0.0000;
  4229    3.744               0             -84          0.0000;
  4230    3.745               0             -84          0.0000;
  4231    3.746               0             -84          0.0000;
  4232    3.747               0             -84          0.0000;
  4233    3.748               0             -84          0.0000;
  4234    3.749               0             -84          0.0000;
  4235    3.750               0             -84          0.0000;
  4236    3.751               0             -84          0.0000;
  4237    3.752               0             -84          0.0000;
  4238    3.752               0             -84          0.0000;
  4239    3.753               0             -84          0.0000;
  4240    3.754               0             -84          0.0000;
  4241    3.755               0             -84          0.0000;
  4242    3.756               0             -84          0.0000;
  4243    3.757               0             -84          0.0000;
  4244    3.758               0             -84          0.0000;
  4245    3.759               0             -84          0.0000;
  4246    3.759               0             -84          0.0000;
  4247    3.760               0             -84          0.0000;
  4248    3.761               0             -84          0.0000;
  4249    3.762               0             -84          0.0000;
  4250    3.763               0             -84          0.0000;
  4251    3.764               0             -84          0.0000;
  4252    3.765               0             -84          0.0000;
  4253    3.766               0             -84          0.0000;
  4254    3.767               0             -84          0.0000;
  4255    3.767               0             -84          0.0000;
  4256    3.768               0             -84          0.0000;
  4257    3.769               0             -84          0.0000;
  4258    3.770               0             -84          0.0000;
  4259    3.771               0             -84          0.0000;
  4260    3.772               0             -84          0.0000;
  4261    3.773               0             -84          0.0000;
  4262    3.774               0             -84          0.0000;
  4263    3.775               0             -84          0.0000;
  4264    3.775               0             -84          0.0000;
  4265    3.776               0             -84          0.0000;
  4266    3.777               0             -84          0.0000;
  4267    3.778               0             -84          0.0000;
  4268    3.779               0             -84          0.0000;
  4269    3.780               0             -84          0.0000;
  4270    3.781               0             -84          0.0000;
  4271    3.782               0             -84          0.0000;
  4272    3.783               0             -84          0.0000;
  4273    3.783               0             -84          0.0000;
  4274    3.784               0             -84          0.0000;
  4275    3.785               0             -84          0.0000;
  4276    3.786               0             -84          0.0000;
  4277    3.787               0             -84          0.0000;
  4278    3.788               0             -84          0.0000;
  4279    3.789               0             -84          0.0000;
  4280    3.790               0             -84          0.0000;
  4281    3.790               0             -84          0.0000;
  4282    3.791               0             -84          0.0000;
  4283    3.792               0             -84          0.0000;
  4284    3.793               0             -84          0.0000;
  4285    3.794               0             -84          0.0000;
  4286    3.795               0             -84          0.0000;
  4287    3.796               0             -84          0.0000;
  4288    3.797               0             -84          0.0000;
  4289    3.798               0             -84          0.0000;
  4290    3.798               0             -84          0.0000;
  4291    3.799               0             -84          0.0000;
  4292    3.800               0             -84          0.0000;
  4293    3.801               0             -84          0.0000;
  4294    3.802               0             -84          0.0000;
  4295    3.803               0             -84          0.0000;
  4296    3.804               0             -84          0.0000;
  4297    3.805               0             -84          0.0000;
  4298    3.806               0             -84          0.0000;
  4299    3.806               0             -84          0.0000;
  4300    3.807               0             -84          0.0000;
  4301    3.808               0             -84          0.0000;
  4302    3.809               0             -84          0.0000;
  4303    3.810               0             -84          0.0000;
  4304    3.811               0             -84          0.0000;
  4305    3.812               0             -84          0.0000;
  4306    3.813               0             -84          0.0000;
  4307    3.813               0             -84          0.0000;
  4308    3.814               0             -84          0.0000;
  4309    3.815               0             -84          0.0000;
  4310    3.816               0             -84          0.0000;
  4311    3.817               0             -84          0.0000;
  4312    3.818               0             -84          0.0000;
  4313    3.819               0             -84          0.0000;
  4314    3.820               0             -84          0.0000;
  4315    3.821               0             -84          0.0000;
  4316    3.821               0             -84          0.0000;
  4317    3.822               0             -84          0.0000;
  4318    3.823               0             -84          0.0000;
  4319    3.824               0             -84          0.0000;
  4320    3.825               0             -84          0.0000;
  4321    3.826               0             -84          0.0000;
  4322    3.827               0             -84          0.0000;
  4323    3.828               0             -84          0.0000;
  4324    3.829               0             -84          0.0000;
  4325    3.829               0             -84          0.0000;
  4326    3.830               0             -84          0.0000;
  4327    3.831               0             -84          0.0000;
  4328    3.832               0             -84          0.0000;
  4329    3.833               0             -84          0.0000;
  4330    3.834               0             -84          0.0000;
  4331    3.835               0             -84          0.0000;
  4332    3.836               0             -84          0.0000;
  4333    3.837               0             -84          0.0000;
  4334    3.837               0             -84          0.0000;
  4335    3.838               0             -84          0.0000;
  4336    3.839               0             -84          0.0000;
  4337    3.840               0             -84          0.0000;
  4338    3.841               0             -84          0.0000;
  4339    3.842               0             -84          0.0000;
  4340    3.843               0             -84          0.0000;
  4341    3.844               0             -84          0.0000;
  4342    3.844               0             -84          0.0000;
  4343    3.845               0             -84          0.0000;
  4344    3.846               0             -84          0.0000;
  4345    3.847               0             -84          0.0000;
  4346    3.848               0             -84          0.0000;
  4347    3.849               0             -84          0.0000;
  4348    3.850               0             -84          0.0000;
  4349    3.851               0             -84          0.0000;
  4350    3.852               0             -84          0.0000;
  4351    3.852               0             -84          0.0000;
  4352    3.853               0             -84          0.0000;
  4353    3.854               0             -84          0.0000;
  4354    3.855               0             -84          0.0000;
  4355    3.856               0             -84          0.0000;
  4356    3.857               0             -84          0.0000;
  4357    3.858               0             -84          0.0000;
  4358    3.859               0             -84          0.0000;
  4359    3.860               0             -84          0.0000;
  4360    3.860               0             -84          0.0000;
  4361    3.861               0             -84          0.0000;
  4362    3.862               0             -84          0.0000;
  4363    3.863               0             -84          0.0000;
  4364    3.864               0             -84          0.0000;
  4365    3.865               0             -84          0.0000;
  4366    3.866               0             -84          0.0000;
  4367    3.867               0             -84          0.0000;
  4368    3.868               0             -84          0.0000;
  4369    3.868               0             -84          0.0000;
  4370    3.869               0             -84          0.0000;
  4371    3.870               0             -84          0.0000;
  4372    3.871               0             -84          0.0000;
  4373    3.872               0             -84          0.0000;
  4374    3.873               0             -84          0.0000;
  4375    3.874               0             -84          0.0000;
  4376    3.875               0             -84          0.0000;
  4377    3.875               0             -84          0.0000;
  4378    3.876               0             -84          0.0000;
  4379    3.877               0             -84          0.0000;
  4380    3.878               0             -84          0.0000;
  4381    3.879               0             -84          0.0000;
  4382    3.880               0             -84          0.0000;
  4383    3.881               0             -84          0.0000;
  4384    3.882               0             -84          0.0000;
  4385    3.883               0             -84          0.0000;
  4386    3.883               0             -84          0.0000;
  4387    3.884               0             -84          0.0000;
  4388    3.885               0             -84          0.0000;
  4389    3.886               0             -84          0.0000;
