 Sample   Time     Commanded Pos   Encoder 1 Pos   Control Effort
   735   10.413               0            1058          0.5360;
   736   10.427               0            1057          0.5140;
   737   10.441               0            1054          0.4927;
   738   10.455               0            1050          0.4713;
   739   10.469               0            1043          0.4512;
   740   10.483               0            1033          0.4310;
   741   10.498               0            1019          0.4121;
   742   10.512               0            1000          0.3944;
   743   10.526               0             976          0.3779;
   744   10.540               0             947          0.3626;
   745   10.554               0             915          0.3492;
   746   10.568               0             879          0.3370;
   747   10.583               0             843          0.3260;
   748   10.597               0             806          0.3156;
   749   10.611               0             769          0.3065;
   750   10.625               0             734          0.2973;
   751   10.639               0             700          0.2888;
   752   10.653               0             668          0.2808;
   753   10.668               0             639          0.2729;
   754   10.682               0             610          0.2656;
   755   10.696               0             583          0.2589;
   756   10.710               0             556          0.2515;
   757   10.724               0             532          0.2454;
   758   10.738               0             509          0.2387;
   759   10.753               0             490          0.2326;
   760   10.767               0             473          0.2259;
   761   10.781               0             461          0.2192;
   762   10.795               0             453          0.2118;
   763   10.809               0             449          0.2033;
   764   10.823               0             448          0.1947;
   765   10.838               0             448          0.1856;
   766   10.852               0             448          0.1764;
   767   10.866               0             448          0.1673;
   768   10.880               0             448          0.1575;
   769   10.894               0             448          0.1484;
   770   10.908               0             448          0.1392;
   771   10.923               0             448          0.1300;
   772   10.937               0             448          0.1209;
   773   10.951               0             448          0.1117;
   774   10.965               0             447          0.1026;
   775   10.979               0             445          0.0934;
   776   10.993               0             443          0.0849;
   777   11.008               0             440          0.0763;
   778   11.022               0             437          0.0678;
   779   11.036               0             432          0.0592;
   780   11.050               0             426          0.0519;
   781   11.064               0             418          0.0440;
   782   11.078               0             408          0.0372;
   783   11.093               0             396          0.0311;
   784   11.107               0             383          0.0250;
   785   11.121               0             370          0.0201;
   786   11.135               0             357          0.0147;
   787   11.149               0             343          0.0098;
   788   11.163               0             331          0.0055;
   789   11.178               0             320          0.0012;
   790   11.192               0             310         -0.0037;
   791   11.206               0             301         -0.0079;
   792   11.220               0             293         -0.0128;
   793   11.234               0             286         -0.0171;
   794   11.248               0             279         -0.0220;
   795   11.263               0             271         -0.0263;
   796   11.277               0             261         -0.0299;
   797   11.291               0             248         -0.0330;
   798   11.305               0             234         -0.0354;
   799   11.319               0             219         -0.0379;
   800   11.333               0             204         -0.0391;
   801   11.348               0             189         -0.0403;
   802   11.362               0             174         -0.0415;
   803   11.376               0             160         -0.0421;
   804   11.390               0             146         -0.0427;
   805   11.404               0             132         -0.0433;
   806   11.418               0             120         -0.0433;
   807   11.433               0             110         -0.0433;
   808   11.447               0             102         -0.0440;
   809   11.461               0              96         -0.0446;
   810   11.475               0              93         -0.0458;
   811   11.489               0              93         -0.0476;
   812   11.503               0              93         -0.0495;
   813   11.518               0              93         -0.0513;
   814   11.532               0              93         -0.0531;
   815   11.546               0              93         -0.0549;
   816   11.560               0              93         -0.0568;
   817   11.574               0              93         -0.0592;
   818   11.588               0              93         -0.0611;
   819   11.603               0              93         -0.0629;
   820   11.617               0              93         -0.0647;
   821   11.631               0              93         -0.0665;
   822   11.645               0              93         -0.0684;
   823   11.659               0              93         -0.0702;
   824   11.673               0              93         -0.0726;
   825   11.688               0              93         -0.0745;
   826   11.702               0              93         -0.0763;
   827   11.716               0              93         -0.0781;
   828   11.730               0              93         -0.0800;
   829   11.744               0              93         -0.0818;
   830   11.758               0              93         -0.0836;
   831   11.773               0              93         -0.0861;
   832   11.787               0              93         -0.0879;
   833   11.801               0              93         -0.0897;
   834   11.815               0              93         -0.0916;
   835   11.829               0              93         -0.0934;
   836   11.843               0              93         -0.0952;
   837   11.858               0              93         -0.0971;
   838   11.872               0              93         -0.0995;
   839   11.886               0              93         -0.1013;
   840   11.900               0              93         -0.1032;
   841   11.914               0              93         -0.1050;
   842   11.928               0              93         -0.1068;
   843   11.943               0              93         -0.1087;
   844   11.957               0              93         -0.1105;
   845   11.971               0              93         -0.1129;
   846   11.985               0              93         -0.1148;
   847   11.999               0              93         -0.1166;
   848   12.013               0              93         -0.1184;
   849   12.028               0              93         -0.1203;
   850   12.042               0              93         -0.1221;
   851   12.056               0              93         -0.1239;
   852   12.070               0              93         -0.1264;
   853   12.084               0              93         -0.1282;
   854   12.098               0              93         -0.1300;
   855   12.113               0              93         -0.1319;
   856   12.127               0              92         -0.1337;
   857   12.141               0              92         -0.1355;
   858   12.155               0              92         -0.1374;
   859   12.169               0              91         -0.1392;
   860   12.183               0              91         -0.1410;
   861   12.198               0              91         -0.1429;
   862   12.212               0              90         -0.1447;
   863   12.226               0              90         -0.1465;
   864   12.240               0              89         -0.1484;
   865   12.254               0              89         -0.1496;
   866   12.268               0              88         -0.1514;
   867   12.283               0              88         -0.1532;
   868   12.297               0              87         -0.1551;
   869   12.311               0              87         -0.1569;
   870   12.325               0              86         -0.1581;
   871   12.339               0              85         -0.1600;
   872   12.353               0              84         -0.1618;
   873   12.368               0              82         -0.1630;
   874   12.382               0              81         -0.1642;
   875   12.396               0              79         -0.1661;
   876   12.410               0              78         -0.1673;
   877   12.424               0              75         -0.1685;
   878   12.438               0              73         -0.1697;
   879   12.453               0              70         -0.1703;
   880   12.467               0              66         -0.1709;
   881   12.481               0              61         -0.1716;
   882   12.495               0              56         -0.1722;
   883   12.509               0              52         -0.1722;
   884   12.523               0              49         -0.1728;
   885   12.538               0              47         -0.1734;
   886   12.552               0              47         -0.1740;
   887   12.566               0              47         -0.1746;
   888   12.580               0              47         -0.1758;
   889   12.594               0              47         -0.1770;
   890   12.608               0              47         -0.1777;
   891   12.623               0              47         -0.1789;
   892   12.637               0              47         -0.1795;
   893   12.651               0              47         -0.1807;
   894   12.665               0              47         -0.1819;
   895   12.679               0              47         -0.1825;
   896   12.693               0              47         -0.1838;
   897   12.708               0              47         -0.1844;
   898   12.722               0              47         -0.1856;
   899   12.736               0              47         -0.1862;
   900   12.750               0              47         -0.1874;
   901   12.764               0              47         -0.1886;
   902   12.778               0              47         -0.1893;
   903   12.793               0              47         -0.1905;
   904   12.807               0              47         -0.1911;
   905   12.821               0              47         -0.1923;
   906   12.835               0              47         -0.1935;
   907   12.849               0              47         -0.1941;
   908   12.863               0              47         -0.1954;
   909   12.878               0              47         -0.1960;
   910   12.892               0              47         -0.1972;
   911   12.906               0              47         -0.1978;
   912   12.920               0              46         -0.1990;
   913   12.934               0              46         -0.1996;
   914   12.948               0              46         -0.2009;
   915   12.963               0              46         -0.2021;
   916   12.977               0              46         -0.2027;
   917   12.991               0              46         -0.2039;
   918   13.005               0              46         -0.2045;
   919   13.019               0              46         -0.2057;
   920   13.033               0              46         -0.2063;
   921   13.048               0              46         -0.2076;
   922   13.062               0              45         -0.2082;
   923   13.076               0              45         -0.2094;
   924   13.090               0              45         -0.2100;
   925   13.104               0              45         -0.2112;
   926   13.118               0              45         -0.2118;
   927   13.133               0              45         -0.2131;
   928   13.147               0              45         -0.2137;
   929   13.161               0              45         -0.2149;
   930   13.175               0              45         -0.2155;
   931   13.189               0              44         -0.2161;
   932   13.203               0              44         -0.2173;
   933   13.218               0              44         -0.2179;
   934   13.232               0              44         -0.2192;
   935   13.246               0              43         -0.2198;
   936   13.260               0              43         -0.2210;
   937   13.274               0              43         -0.2216;
   938   13.288               0              43         -0.2222;
   939   13.303               0              43         -0.2234;
   940   13.317               0              43         -0.2241;
   941   13.331               0              42         -0.2247;
   942   13.345               0              42         -0.2259;
   943   13.359               0              42         -0.2265;
   944   13.373               0              42         -0.2277;
   945   13.388               0              42         -0.2283;
   946   13.402               0              41         -0.2289;
   947   13.416               0              41         -0.2302;
   948   13.430               0              41         -0.2308;
   949   13.444               0              41         -0.2314;
   950   13.458               0              40         -0.2326;
   951   13.473               0              40         -0.2332;
   952   13.487               0              40         -0.2338;
   953   13.501               0              40         -0.2344;
   954   13.515               0              39         -0.2357;
   955   13.529               0              39         -0.2363;
   956   13.543               0              39         -0.2369;
   957   13.558               0              39         -0.2375;
   958   13.572               0              38         -0.2387;
   959   13.586               0              38         -0.2393;
   960   13.600               0              38         -0.2399;
   961   13.614               0              37         -0.2405;
   962   13.628               0              37         -0.2411;
   963   13.643               0              37         -0.2418;
   964   13.657               0              37         -0.2430;
   965   13.671               0              36         -0.2436;
   966   13.685               0              36         -0.2442;
   967   13.699               0              36         -0.2448;
   968   13.713               0              35         -0.2454;
   969   13.728               0              35         -0.2460;
   970   13.742               0              35         -0.2466;
   971   13.756               0              34         -0.2473;
   972   13.770               0              34         -0.2479;
   973   13.784               0              33         -0.2485;
   974   13.798               0              33         -0.2491;
   975   13.813               0              32         -0.2497;
   976   13.827               0              32         -0.2503;
   977   13.841               0              31         -0.2509;
   978   13.855               0              30         -0.2515;
   979   13.869               0              29         -0.2521;
   980   13.883               0              27         -0.2521;
   981   13.898               0              26         -0.2527;
   982   13.912               0              24         -0.2527;
   983   13.926               0              22         -0.2527;
   984   13.940               0              20         -0.2527;
   985   13.954               0              19         -0.2527;
   986   13.968               0              17         -0.2527;
   987   13.983               0              16         -0.2534;
   988   13.997               0              16         -0.2534;
   989   14.011               0              15         -0.2534;
   990   14.025               0              15         -0.2540;
   991   14.039               0              15         -0.2540;
   992   14.053               0              15         -0.2546;
   993   14.068               0              15         -0.2546;
   994   14.082               0              15         -0.2552;
   995   14.096               0              15         -0.2552;
   996   14.110               0              15         -0.2558;
   997   14.124               0              15         -0.2558;
   998   14.138               0              15         -0.2564;
   999   14.153               0              15         -0.2564;
  1000   14.167               0              15         -0.2570;
  1001   14.181               0              15         -0.2570;
  1002   14.195               0              14         -0.2576;
  1003   14.209               0              14         -0.2576;
  1004   14.223               0              14         -0.2576;
  1005   14.238               0              14         -0.2582;
  1006   14.252               0              14         -0.2582;
  1007   14.266               0              14         -0.2589;
  1008   14.280               0              14         -0.2589;
  1009   14.294               0              14         -0.2595;
  1010   14.308               0              14         -0.2595;
  1011   14.323               0              14         -0.2601;
  1012   14.337               0              14         -0.2601;
  1013   14.351               0              14         -0.2607;
  1014   14.365               0              14         -0.2607;
  1015   14.379               0              14         -0.2613;
  1016   14.393               0              14         -0.2613;
  1017   14.408               0              14         -0.2619;
  1018   14.422               0              14         -0.2619;
  1019   14.436               0              14         -0.2619;
  1020   14.450               0              14         -0.2625;
  1021   14.464               0              14         -0.2625;
  1022   14.478               0              14         -0.2631;
  1023   14.493               0              14         -0.2631;
  1024   14.507               0              13         -0.2637;
  1025   14.521               0              13         -0.2637;
  1026   14.535               0              13         -0.2643;
  1027   14.549               0              13         -0.2643;
  1028   14.563               0              13         -0.2643;
  1029   14.578               0              13         -0.2650;
  1030   14.592               0              13         -0.2650;
  1031   14.606               0              13         -0.2656;
  1032   14.620               0              13         -0.2656;
  1033   14.634               0              13         -0.2662;
  1034   14.648               0              13         -0.2662;
  1035   14.663               0              13         -0.2662;
  1036   14.677               0              13         -0.2668;
  1037   14.691               0              13         -0.2668;
  1038   14.705               0              13         -0.2674;
  1039   14.719               0              13         -0.2674;
  1040   14.733               0              13         -0.2680;
  1041   14.748               0              13         -0.2680;
  1042   14.762               0              13         -0.2686;
  1043   14.776               0              13         -0.2686;
  1044   14.790               0              13         -0.2686;
  1045   14.804               0              13         -0.2692;
  1046   14.818               0              13         -0.2692;
  1047   14.833               0              13         -0.2698;
  1048   14.847               0              13         -0.2698;
  1049   14.861               0              13         -0.2705;
  1050   14.875               0              13         -0.2705;
  1051   14.889               0              13         -0.2705;
  1052   14.903               0              13         -0.2711;
  1053   14.918               0              13         -0.2711;
  1054   14.932               0              13         -0.2717;
  1055   14.946               0              13         -0.2717;
  1056   14.960               0              13         -0.2717;
  1057   14.974               0              13         -0.2723;
  1058   14.988               0              12         -0.2723;
  1059   15.003               0              12         -0.2729;
  1060   15.017               0              12         -0.2729;
  1061   15.031               0              12         -0.2735;
  1062   15.045               0              12         -0.2735;
  1063   15.059               0              12         -0.2735;
  1064   15.073               0              12         -0.2741;
  1065   15.088               0              12         -0.2741;
  1066   15.102               0              12         -0.2747;
  1067   15.116               0              12         -0.2747;
  1068   15.130               0              12         -0.2747;
  1069   15.144               0              12         -0.2753;
  1070   15.158               0              12         -0.2753;
  1071   15.173               0              12         -0.2753;
  1072   15.187               0              12         -0.2759;
  1073   15.201               0              12         -0.2759;
  1074   15.215               0              12         -0.2766;
  1075   15.229               0              12         -0.2766;
  1076   15.243               0              12         -0.2766;
  1077   15.258               0              12         -0.2772;
  1078   15.272               0              12         -0.2772;
  1079   15.286               0              12         -0.2778;
  1080   15.300               0              12         -0.2778;
  1081   15.314               0              11         -0.2778;
  1082   15.328               0              11         -0.2784;
  1083   15.343               0              11         -0.2784;
  1084   15.357               0              11         -0.2784;
  1085   15.371               0              11         -0.2790;
  1086   15.385               0              11         -0.2790;
  1087   15.399               0              11         -0.2796;
  1088   15.413               0              11         -0.2796;
  1089   15.428               0              11         -0.2796;
  1090   15.442               0              11         -0.2802;
  1091   15.456               0              11         -0.2802;
  1092   15.470               0              11         -0.2802;
  1093   15.484               0              11         -0.2808;
  1094   15.498               0              11         -0.2808;
  1095   15.513               0              11         -0.2808;
  1096   15.527               0              11         -0.2814;
  1097   15.541               0              11         -0.2814;
  1098   15.555               0              11         -0.2821;
  1099   15.569               0              11         -0.2821;
  1100   15.583               0              11         -0.2821;
  1101   15.598               0              11         -0.2827;
  1102   15.612               0              11         -0.2827;
  1103   15.626               0              11         -0.2827;
  1104   15.640               0              11         -0.2833;
  1105   15.654               0              11         -0.2833;
  1106   15.668               0              11         -0.2833;
  1107   15.683               0              11         -0.2839;
  1108   15.697               0              11         -0.2839;
  1109   15.711               0              11         -0.2839;
  1110   15.725               0              11         -0.2845;
  1111   15.739               0              11         -0.2845;
  1112   15.753               0              11         -0.2851;
  1113   15.768               0              10         -0.2851;
  1114   15.782               0              10         -0.2851;
  1115   15.796               0              10         -0.2857;
  1116   15.810               0              10         -0.2857;
  1117   15.824               0              10         -0.2857;
  1118   15.838               0              10         -0.2863;
  1119   15.853               0              10         -0.2863;
  1120   15.867               0              10         -0.2863;
  1121   15.881               0              10         -0.2869;
  1122   15.895               0              10         -0.2869;
  1123   15.909               0              10         -0.2869;
  1124   15.923               0              10         -0.2875;
  1125   15.938               0              10         -0.2875;
  1126   15.952               0              10         -0.2875;
  1127   15.966               0              10         -0.2882;
  1128   15.980               0              10         -0.2882;
  1129   15.994               0              10         -0.2882;
  1130   16.008               0              10         -0.2888;
  1131   16.023               0              10         -0.2888;
  1132   16.037               0              10         -0.2888;
  1133   16.051               0              10         -0.2894;
  1134   16.065               0              10         -0.2894;
  1135   16.079               0              10         -0.2894;
  1136   16.093               0              10         -0.2894;
  1137   16.108               0              10         -0.2900;
  1138   16.122               0              10         -0.2900;
  1139   16.136               0              10         -0.2900;
  1140   16.150               0              10         -0.2906;
  1141   16.164               0              10         -0.2906;
  1142   16.178               0               9         -0.2906;
  1143   16.193               0               9         -0.2912;
  1144   16.207               0               9         -0.2912;
  1145   16.221               0               9         -0.2912;
  1146   16.235               0               9         -0.2918;
  1147   16.249               0               9         -0.2918;
  1148   16.263               0               9         -0.2918;
  1149   16.278               0               9         -0.2924;
  1150   16.292               0               9         -0.2924;
  1151   16.306               0               9         -0.2924;
  1152   16.320               0               9         -0.2924;
  1153   16.334               0               9         -0.2930;
  1154   16.348               0               9         -0.2930;
  1155   16.363               0               9         -0.2930;
  1156   16.377               0               9         -0.2937;
  1157   16.391               0               9         -0.2937;
  1158   16.405               0               9         -0.2937;
  1159   16.419               0               9         -0.2937;
  1160   16.433               0               9         -0.2943;
  1161   16.448               0               9         -0.2943;
  1162   16.462               0               9         -0.2943;
  1163   16.476               0               9         -0.2949;
  1164   16.490               0               9         -0.2949;
  1165   16.504               0               9         -0.2949;
  1166   16.518               0               9         -0.2955;
  1167   16.533               0               9         -0.2955;
  1168   16.547               0               9         -0.2955;
  1169   16.561               0               9         -0.2955;
  1170   16.575               0               9         -0.2961;
  1171   16.589               0               9         -0.2961;
  1172   16.603               0               9         -0.2961;
  1173   16.618               0               8         -0.2961;
  1174   16.632               0               8         -0.2967;
  1175   16.646               0               8         -0.2967;
  1176   16.660               0               8         -0.2967;
  1177   16.674               0               8         -0.2973;
  1178   16.688               0               8         -0.2973;
  1179   16.703               0               8         -0.2973;
  1180   16.717               0               8         -0.2973;
  1181   16.731               0               8         -0.2979;
  1182   16.745               0               8         -0.2979;
  1183   16.759               0               8         -0.2979;
  1184   16.773               0               8         -0.2979;
  1185   16.788               0               8         -0.2985;
  1186   16.802               0               8         -0.2985;
  1187   16.816               0               8         -0.2985;
  1188   16.830               0               8         -0.2985;
  1189   16.844               0               8         -0.2991;
  1190   16.858               0               8         -0.2991;
  1191   16.873               0               8         -0.2991;
  1192   16.887               0               8         -0.2991;
  1193   16.901               0               8         -0.2998;
  1194   16.915               0               8         -0.2998;
  1195   16.929               0               7         -0.2998;
  1196   16.943               0               7         -0.2998;
  1197   16.958               0               7         -0.3004;
  1198   16.972               0               7         -0.3004;
  1199   16.986               0               7         -0.3004;
  1200   17.000               0               7         -0.3004;
  1201   17.014               0               7         -0.3010;
  1202   17.028               0               7         -0.3010;
  1203   17.043               0               7         -0.3010;
  1204   17.057               0               7         -0.3010;
  1205   17.071               0               7         -0.3010;
  1206   17.085               0               7         -0.3016;
  1207   17.099               0               7         -0.3016;
  1208   17.113               0               7         -0.3016;
  1209   17.128               0               7         -0.3016;
  1210   17.142               0               7         -0.3022;
  1211   17.156               0               7         -0.3022;
  1212   17.170               0               7         -0.3022;
  1213   17.184               0               7         -0.3022;
  1214   17.198               0               7         -0.3028;
  1215   17.213               0               7         -0.3028;
  1216   17.227               0               7         -0.3028;
  1217   17.241               0               7         -0.3028;
  1218   17.255               0               7         -0.3028;
  1219   17.269               0               7         -0.3034;
  1220   17.283               0               7         -0.3034;
  1221   17.298               0               7         -0.3034;
  1222   17.312               0               7         -0.3034;
  1223   17.326               0               7         -0.3034;
  1224   17.340               0               6         -0.3040;
  1225   17.354               0               6         -0.3040;
  1226   17.368               0               6         -0.3040;
  1227   17.383               0               6         -0.3040;
  1228   17.397               0               6         -0.3040;
  1229   17.411               0               6         -0.3046;
  1230   17.425               0               6         -0.3046;
  1231   17.439               0               6         -0.3046;
  1232   17.453               0               6         -0.3046;
  1233   17.468               0               6         -0.3046;
  1234   17.482               0               6         -0.3053;
  1235   17.496               0               6         -0.3053;
  1236   17.510               0               6         -0.3053;
  1237   17.524               0               6         -0.3053;
  1238   17.538               0               6         -0.3053;
  1239   17.553               0               6         -0.3059;
  1240   17.567               0               6         -0.3059;
  1241   17.581               0               6         -0.3059;
  1242   17.595               0               6         -0.3059;
  1243   17.609               0               6         -0.3059;
  1244   17.623               0               6         -0.3059;
  1245   17.638               0               5         -0.3065;
  1246   17.652               0               5         -0.3065;
  1247   17.666               0               5         -0.3065;
  1248   17.680               0               5         -0.3065;
  1249   17.694               0               5         -0.3065;
  1250   17.708               0               5         -0.3065;
  1251   17.723               0               5         -0.3071;
  1252   17.737               0               5         -0.3071;
  1253   17.751               0               5         -0.3071;
  1254   17.765               0               5         -0.3071;
  1255   17.779               0               5         -0.3071;
  1256   17.793               0               5         -0.3071;
  1257   17.808               0               5         -0.3077;
  1258   17.822               0               5         -0.3077;
  1259   17.836               0               5         -0.3077;
  1260   17.850               0               5         -0.3077;
  1261   17.864               0               5         -0.3077;
  1262   17.878               0               5         -0.3077;
  1263   17.893               0               5         -0.3083;
  1264   17.907               0               5         -0.3083;
  1265   17.921               0               5         -0.3083;
  1266   17.935               0               5         -0.3083;
  1267   17.949               0               5         -0.3083;
  1268   17.963               0               4         -0.3083;
  1269   17.978               0               4         -0.3083;
  1270   17.992               0               4         -0.3089;
  1271   18.006               0               4         -0.3089;
  1272   18.020               0               4         -0.3089;
  1273   18.034               0               4         -0.3089;
  1274   18.048               0               4         -0.3089;
  1275   18.063               0               4         -0.3089;
  1276   18.077               0               4         -0.3089;
  1277   18.091               0               4         -0.3089;
  1278   18.105               0               4         -0.3089;
  1279   18.119               0               4         -0.3095;
  1280   18.133               0               4         -0.3095;
  1281   18.148               0               4         -0.3095;
  1282   18.162               0               4         -0.3095;
  1283   18.176               0               4         -0.3095;
  1284   18.190               0               3         -0.3095;
  1285   18.204               0               3         -0.3095;
  1286   18.218               0               3         -0.3095;
  1287   18.233               0               3         -0.3095;
  1288   18.247               0               3         -0.3095;
  1289   18.261               0               3         -0.3101;
  1290   18.275               0               3         -0.3101;
  1291   18.289               0               3         -0.3101;
  1292   18.303               0               3         -0.3101;
  1293   18.318               0               3         -0.3101;
  1294   18.332               0               3         -0.3101;
  1295   18.346               0               3         -0.3101;
  1296   18.360               0               3         -0.3101;
  1297   18.374               0               3         -0.3101;
  1298   18.388               0               3         -0.3101;
  1299   18.403               0               3         -0.3101;
  1300   18.417               0               3         -0.3107;
  1301   18.431               0               3         -0.3107;
  1302   18.445               0               3         -0.3107;
  1303   18.459               0               3         -0.3107;
  1304   18.473               0               2         -0.3107;
  1305   18.488               0               2         -0.3107;
  1306   18.502               0               2         -0.3107;
  1307   18.516               0               2         -0.3107;
  1308   18.530               0               2         -0.3107;
  1309   18.544               0               2         -0.3107;
  1310   18.558               0               2         -0.3107;
  1311   18.573               0               2         -0.3107;
  1312   18.587               0               2         -0.3107;
  1313   18.601               0               2         -0.3107;
  1314   18.615               0               2         -0.3107;
  1315   18.629               0               2         -0.3107;
  1316   18.643               0               2         -0.3107;
  1317   18.658               0               2         -0.3114;
  1318   18.672               0               2         -0.3114;
  1319   18.686               0               2         -0.3114;
  1320   18.700               0               2         -0.3114;
  1321   18.714               0               2         -0.3114;
  1322   18.728               0               1         -0.3114;
  1323   18.743               0               1         -0.3114;
  1324   18.757               0               1         -0.3114;
  1325   18.771               0               1         -0.3114;
  1326   18.785               0               1         -0.3114;
  1327   18.799               0               1         -0.3114;
  1328   18.813               0               1         -0.3114;
  1329   18.828               0               1         -0.3114;
  1330   18.842               0               1         -0.3114;
  1331   18.856               0               1         -0.3114;
  1332   18.870               0               1         -0.3114;
  1333   18.884               0               1         -0.3114;
  1334   18.898               0               1         -0.3114;
  1335   18.913               0               1         -0.3114;
  1336   18.927               0               0         -0.3114;
  1337   18.941               0               0         -0.3114;
  1338   18.955               0               0         -0.3114;
  1339   18.969               0               0         -0.3114;
  1340   18.983               0               0         -0.3114;
  1341   18.998               0              -0         -0.3114;
  1342   19.012               0              -0         -0.3114;
  1343   19.026               0              -0         -0.3114;
  1344   19.040               0              -0         -0.3114;
  1345   19.054               0              -0         -0.3114;
  1346   19.068               0              -0         -0.3114;
  1347   19.083               0              -1         -0.3114;
  1348   19.097               0              -1         -0.3114;
  1349   19.111               0              -1         -0.3114;
  1350   19.125               0              -1         -0.3114;
  1351   19.139               0              -1         -0.3107;
  1352   19.153               0              -1         -0.3107;
  1353   19.168               0              -1         -0.3107;
  1354   19.182               0              -1         -0.3107;
  1355   19.196               0              -1         -0.3107;
  1356   19.210               0              -1         -0.3107;
  1357   19.224               0              -1         -0.3107;
  1358   19.238               0              -1         -0.3107;
  1359   19.253               0              -1         -0.3107;
  1360   19.267               0              -1         -0.3107;
  1361   19.281               0              -1         -0.3107;
  1362   19.295               0              -2         -0.3107;
  1363   19.309               0              -2         -0.3107;
  1364   19.323               0              -2         -0.3107;
  1365   19.338               0              -2         -0.3107;
  1366   19.352               0              -2         -0.3107;
  1367   19.366               0              -2         -0.3101;
  1368   19.380               0              -2         -0.3101;
  1369   19.394               0              -2         -0.3101;
  1370   19.408               0              -2         -0.3101;
  1371   19.423               0              -2         -0.3101;
  1372   19.437               0              -2         -0.3101;
  1373   19.451               0              -2         -0.3101;
  1374   19.465               0              -2         -0.3101;
  1375   19.479               0              -3         -0.3101;
  1376   19.493               0              -3         -0.3101;
  1377   19.508               0              -3         -0.3095;
  1378   19.522               0              -3         -0.3095;
  1379   19.536               0              -3         -0.3095;
  1380   19.550               0              -3         -0.3095;
  1381   19.564               0              -3         -0.3095;
  1382   19.578               0              -3         -0.3095;
  1383   19.593               0              -3         -0.3095;
  1384   19.607               0              -3         -0.3095;
  1385   19.621               0              -3         -0.3095;
  1386   19.635               0              -3         -0.3089;
  1387   19.649               0              -3         -0.3089;
  1388   19.663               0              -3         -0.3089;
  1389   19.678               0              -3         -0.3089;
  1390   19.692               0              -3         -0.3089;
  1391   19.706               0              -3         -0.3089;
  1392   19.720               0              -3         -0.3089;
  1393   19.734               0              -3         -0.3089;
  1394   19.748               0              -4         -0.3083;
  1395   19.763               0              -4         -0.3083;
  1396   19.777               0              -4         -0.3083;
  1397   19.791               0              -4         -0.3083;
  1398   19.805               0              -4         -0.3083;
  1399   19.819               0              -4         -0.3083;
  1400   19.833               0              -4         -0.3083;
  1401   19.848               0              -4         -0.3077;
  1402   19.862               0              -4         -0.3077;
  1403   19.876               0              -4         -0.3077;
  1404   19.890               0              -4         -0.3077;
  1405   19.904               0              -4         -0.3077;
  1406   19.918               0              -5         -0.3077;
  1407   19.933               0              -5         -0.3071;
  1408   19.947               0              -5         -0.3071;
  1409   19.961               0              -5         -0.3071;
  1410   19.975               0              -5         -0.3071]
