 Sample   Time     Commanded Pos   Encoder 1 Pos   Control Effort
   747    9.260               0              -1         -0.1050;
   748    9.272               0              -1         -0.1050;
   749    9.284               0              -1         -0.1050;
   750    9.297               0              -1         -0.1050;
   751    9.309               0              -1         -0.1050;
   752    9.322               0              -1         -0.1050;
   753    9.334               0              -1         -0.1050;
   754    9.346               0              -1         -0.1050;
   755    9.359               0              -1         -0.1050;
   756    9.371               0              -1         -0.1050;
   757    9.384               0              -1         -0.1050;
   758    9.396               0              -1         -0.1050;
   759    9.408               0              -1         -0.1050;
   760    9.421               0              -1         -0.1050;
   761    9.433               0              -1         -0.1050;
   762    9.446               0              -1         -0.1050;
   763    9.458               0              -1         -0.1050;
   764    9.470               0              -1         -0.1050;
   765    9.483               0              -1         -0.1050;
   766    9.495               0              -1         -0.1050;
   767    9.508               0              -1         -0.1050;
   768    9.520               0              -1         -0.1050;
   769    9.532               0              -1         -0.1050;
   770    9.545               0              -1         -0.1050;
   771    9.557               0              -1         -0.1050;
   772    9.570               0              -1         -0.1050;
   773    9.582               0              -1         -0.1050;
   774    9.594               0              -1         -0.1050;
   775    9.607               0              -1         -0.1050;
   776    9.619               0              -1         -0.1050;
   777    9.632               0              -1         -0.1050;
   778    9.644               0              -1         -0.1050;
   779    9.656               0              -1         -0.1050;
   780    9.669               0              -1         -0.1050;
   781    9.681               0              -1         -0.1050;
   782    9.694               0              -1         -0.1050;
   783    9.706               0              -1         -0.1050;
   784    9.718               0              -1         -0.1050;
   785    9.731               0              -1         -0.1050;
   786    9.743               0              -1         -0.1050;
   787    9.756               0              -1         -0.1050;
   788    9.768               0              -1         -0.1050;
   789    9.780               0              -1         -0.1050;
   790    9.793               0              -1         -0.1050;
   791    9.805               0              -1         -0.1050;
   792    9.818               0              -1         -0.1050;
   793    9.830               0              -1         -0.1050;
   794    9.842               0              -1         -0.1050;
   795    9.855               0              -1         -0.1050;
   796    9.867               0              -1         -0.1050;
   797    9.879               0              -1         -0.1050;
   798    9.892               0              -1         -0.1050;
   799    9.904               0              -1         -0.1050;
   800    9.917               0              -1         -0.1050;
   801    9.929               0              -1         -0.1050;
   802    9.941               0              -1         -0.1050;
   803    9.954               0              -1         -0.1044;
   804    9.966               0              -1         -0.1044;
   805    9.979               0              -1         -0.1044]
